ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closestsecondary,secondary_school_ranking
ID184208556,168 Scotchmer St,FITZROY NORTH,1581000.0,h,28/05/2016,3,1.0,0.0,193.0,109.0,-37.7836,144.985,20019.0,653.0,19.23,False,1923.667,8979.333,620.333,Fitzroy North Primary School,174.9,103,Fitzroy High School,262.2,248
ID416975207,695 Heatherton Rd,CLAYTON SOUTH,1250500.0,h,9/09/2017,3,1.0,2.0,1226.0,69.0,-37.95988,145.13279,19913.0,2149.8,39.49,False,84.667,371.667,13.0,Spring Parks Primary School,600.7,not ranked,Killester College,1689.8999999999999,182
ID317837638,7/297 Dandenong Rd,PRAHRAN,480000.0,u,18/03/2017,2,1.0,2.0,0.0,49.0,-37.8592,145.0054,19946.0,1199.6,18.52,False,705.333,5479.667,335.0,The King David School,460.7,140,The King David School,460.7,27
ID758626480,2 Wallingford Pl,ROWVILLE,755000.0,h,15/07/2017,3,2.0,2.0,551.0,16.0,-37.94266,145.24662,22250.0,6181.9,48.44,False,1609.333,6840.667,525.667,Heany Park Primary School,1026.5,not ranked,Rowville Secondary College,2251.1,423
ID494915011,4/14 Brickwood St,BRIGHTON,858000.0,u,18/03/2017,2,1.0,1.0,107.0,69.0,-37.8958,144.9982,19953.0,533.7,25.33,False,2897.333,11243.0,942.0,St James' School,243.5,248,Star of the Sea College,162.39999999999998,54
ID286849333,61 Henry St,NORTHCOTE,1550000.0,h,23/09/2017,4,2.0,1.0,344.0,119.0,-37.77171,144.99565,20016.0,207.9,22.22,False,142.0,344.667,39.333,Northcote Primary School,108.39999999999999,285,Northcote High School,589.6,178
ID736669772,1A Shelford Gr,DINGLEY VILLAGE,952000.0,h,9/09/2017,4,2.0,3.0,681.0,49.0,-37.98145,145.12833999999995,19891.0,4107.3,41.52,False,3327.0,11071.667,1069.333,Dingley Primary School,386.7,not ranked,Haileybury Girls College,2130.6,8
ID956926462,3 Doull Ct,MULGRAVE,650000.0,t,3/09/2017,3,2.0,1.0,145.0,4.0,-37.93211,145.18955,19891.0,3588.6,41.52,False,394.333,1153.667,165.333,Mulgrave Primary School,692.6,301,Nazareth College,1041.8,232
ID921811252,15 Virginia St,MOUNT WAVERLEY,1850000.0,h,8/07/2017,3,1.0,1.0,717.0,59.0,-37.87754,145.12076000000005,19875.0,689.7,36.11,True,1471.0,7759.667,779.667,Mount Waverley Primary School,508.6000000000001,111,Avila College,1143.3999999999999,102
ID708300624,2/23 Foam St,ELWOOD,582500.0,u,8/10/2016,2,1.0,1.0,0.0,49.0,-37.885,144.991,19954.0,870.0,23.33,False,1566.667,8895.333,491.0,Elwood Primary School,452.79999999999995,309,Elwood College,590.3000000000001,175
ID807470628,7 Northbrook Av,MALVERN,860000.0,h,26/08/2017,4,2.0,3.0,633.0,9.0,-37.85612,145.03273000000004,19911.0,1091.6,20.0,False,717.333,1763.0,318.667,Malvern Central School,147.4,68,De La Salle College,179.9,115
ID755166152,77 Nicholson St,MCKINNON,1250000.0,h,27/05/2017,2,1.0,2.0,368.0,99.0,-37.91304,145.0373,19940.0,316.4,31.83,False,512.0,1119.667,175.667,Ormond Primary School,744.0,112,McKinnon Secondary College,992.0,48
ID343297262,89 Ballarat St,YARRAVILLE,950000.0,h,3/06/2017,2,1.0,0.0,150.0,119.0,-37.81956,144.89054,19996.0,416.4,12.33,True,817.667,1779.667,181.0,St Augustine's School,654.3,not ranked,Gilmore College For Girls,2309.6,387
ID473770790,30 Bourchier St,GLENROY,670000.0,h,10/12/2016,3,1.0,4.0,734.0,59.0,-37.7007,144.9378,19961.0,1856.1,30.0,False,1683.667,8938.667,509.333,Belle Vue Park Primary School,543.4,not ranked,Glenroy Private,819.4,not ranked
ID171644587,30 Mirams St,ASCOT VALE,1300000.0,h,27/11/2016,4,1.0,4.0,664.0,99.0,-37.7765,144.9132,20039.0,770.1,13.27,False,2489.667,11817.333,1268.667,St Mary's School,341.8,159,Kensington Community High School,1672.9,not ranked
ID794290889,25 Caldwell Rd,VERMONT,865000.0,h,12/08/2017,3,1.0,2.0,603.0,79.0,-37.835,145.21086,19901.0,1814.9,37.29,False,256.0,511.333,54.667,St James' School,220.1,248,Vermont Secondary College,1411.5,129
ID715596015,39 Warleigh Gr,BRIGHTON,1350000.0,h,13/05/2017,2,1.0,1.0,873.0,20.0,-37.9043,145.0048,19952.0,203.6,26.67,False,2897.333,11243.0,942.0,Firbank Grammar School,719.8,24,Firbank Grammar School,719.8,29
ID885850695,8/54 Kneen St,FITZROY NORTH,330000.0,u,19/11/2016,1,1.0,1.0,0.0,49.0,-37.782,144.9896,20019.0,281.7,19.23,False,1923.667,8979.333,620.333,Fitzroy North Primary School,585.7,103,Fitzroy High School,374.09999999999997,248
ID837163603,47 Brougham St,KEW,1668000.0,h,11/02/2017,3,2.0,2.0,289.0,49.0,-37.8048,145.0303,19904.0,1932.3,15.95,False,288.0,712.0,75.667,Kew Primary School,300.59999999999997,356,Trinity Grammar School Kew,755.7,not ranked
ID793150869,49 Tennyson St,MALVERN EAST,1800000.0,h,19/08/2017,3,2.0,1.0,460.0,109.0,-37.87241,145.05103,22248.0,935.1,20.43,False,717.333,1763.0,318.667,St Mary's School,179.5,159,Sacre Coeur,1187.3,16
ID492689897,15 Yeovil Rd,GLEN IRIS,2950000.0,h,27/11/2016,4,2.0,2.0,1485.0,53.0,-37.8509,145.0856,19849.0,453.4,29.0,False,1923.667,8979.333,620.333,Hartwell Primary School,332.4,78,Presbyterian Ladies' College,1899.2,6
ID180841747,60 Carrington Cr,CARRUM DOWNS,578000.0,h,16/09/2017,3,2.0,2.0,673.0,14.0,-38.1046,145.19339,19856.0,5434.2,67.52,False,990.0,3070.0,411.0,Rowellyn Park Primary School,84.3,not ranked,Carrum Downs Secondary College,1101.6,not ranked
ID425324720,57 Wales St,KINGSVILLE,925000.0,h,24/09/2016,3,1.0,1.0,275.0,99.0,-37.8085,144.8802,20023.0,870.6,13.21,False,87.333,252.0,37.0,Corpus Christi School,640.7,not ranked,Gilmore College For Girls,1662.5,387
ID347335622,84 Dalny Rd,MURRUMBEENA,1100000.0,t,4/06/2016,3,2.0,2.0,242.0,14.0,-37.9017,145.0739,19918.0,826.9,27.27,False,268.333,736.0,128.333,Hughesdale Primary School,565.8,221,Oakleigh Grammar,1014.6999999999999,270
ID475782748,378 Manningham Rd,DONCASTER,1401000.0,h,25/02/2017,4,3.0,2.0,650.0,49.0,-37.7785,145.1212,20042.0,4533.1,26.6,False,1666.0,9333.667,523.0,St Gregory the Great School,252.2,174,Templestowe College,1236.3,307
ID383931402,68 Thompson St,AVONDALE HEIGHTS,680000.0,h,6/08/2016,3,1.0,2.0,570.0,49.0,-37.7591,144.8542,20004.0,3316.9,22.48,False,1654.0,9119.667,550.0,St Martin de Porres School,657.1,not ranked,Braybrook College,2211.6,139
ID223942662,16/109 Hotham St,BALACLAVA,600000.0,u,3/09/2017,2,1.0,1.0,2283.0,39.0,-37.87078,144.99898000000005,19956.0,501.6,19.33,False,1672.667,10063.667,646.333,Beth Rivkah Ladies College,233.3,197,Beth Rivkah Ladies College,233.3,36
ID196508938,148 Donald St,BRUNSWICK,1120000.0,h,22/07/2017,3,1.0,1.0,322.0,99.0,-37.75887,144.97326,19966.0,1118.7,20.25,False,941.333,5813.0,575.667,St Margaret Mary's School,441.7,not ranked,Sydney Road Community School,1566.6,447
ID196567912,8 Gilbert St,COBURG,1260000.0,h,19/11/2016,3,2.0,0.0,407.0,89.0,-37.7471,144.9579,19965.0,713.6,22.25,False,1071.333,5783.667,419.667,St Fidelis' School,635.9,not ranked,Australian International Academy of Education,1400.4,not ranked
ID956534330,116 Essex St,WEST FOOTSCRAY,820000.0,h,28/08/2016,3,2.0,2.0,335.0,6.0,-37.7937,144.8782,20023.0,1098.9,13.21,False,268.333,736.0,128.333,Footscray West Primary School,288.9,399,Footscray City College,1421.5,166
ID436601828,219 Waiora Rd,HEIDELBERG HEIGHTS,915000.0,h,23/09/2017,3,2.0,2.0,604.0,64.0,-37.73098,145.06043,19983.0,945.7,35.87,False,1173.667,8523.667,974.667,Charles La Trobe P-12 College,273.5,not ranked,Charles La Trobe P-12 College,273.5,465
ID743716879,23A The Boulevard,BALWYN NORTH,1920000.0,h,27/11/2016,5,3.0,2.0,900.0,64.0,-37.7868,145.0677,19933.0,2795.1,27.15,False,925.667,4701.333,308.667,St Bede's School,799.6,442,Kew High School,1045.8,124
ID925025193,7 Robyn Ct,OAKLEIGH SOUTH,801347.0,h,16/07/2016,4,2.0,1.0,567.0,49.0,-37.9361,145.0816,19916.0,3334.7,31.28,False,136.333,302.667,42.0,East Bentleigh Primary School,1083.6,not ranked,St James' College,1398.7,not ranked
ID794958140,89 Henty St,RESERVOIR,790000.0,h,25/02/2017,2,1.0,1.0,585.0,69.0,-37.719,144.9972,20010.0,894.1,33.61,True,885.0,1901.0,227.667,St Gabriel's School,706.0,not ranked,William Ruthven Secondary College,2534.2,not ranked
ID594343249,23 Goodenia Cl,MEADOW HEIGHTS,440000.0,h,8/07/2017,3,1.0,2.0,570.0,27.0,-37.64769,144.91359,44817.0,1844.7,35.4,False,318.333,497.0,140.667,Meadow Heights Primary School,953.6,not ranked,St Mary's Coptic Orthodox College,1798.1000000000001,not ranked
ID235609162,11 Hosking St,WILLIAMSTOWN,1367000.0,h,27/05/2017,3,1.0,2.0,410.0,7.0,-37.85569,144.89373999999995,19993.0,449.4,20.0,False,1064.667,4200.667,432.667,Williamstown North Primary School,175.9,185,Bayside P-12 College,782.1,243
ID372726269,84 Loch Rd,DANDENONG NORTH,618500.0,h,15/07/2017,3,1.0,2.0,540.0,49.0,-37.95661,145.2191,19889.0,3410.2,46.48,False,1083.667,3612.667,368.333,Wooranna Park Primary School,470.8,not ranked,Lyndale Secondary College,1113.3999999999999,419
ID495951736,1/31 Mercer Rd,ARMADALE,869000.0,u,28/05/2016,3,1.0,1.0,0.0,79.0,-37.853,145.0264,19945.0,731.0,19.52,False,2489.667,11817.333,1268.667,Lauriston Girls' School,138.1,30,Lauriston Girls' School,138.1,not ranked
ID872410827,146 East St,HADFIELD,741000.0,h,22/07/2017,4,1.0,2.0,652.0,59.0,-37.70542,144.95127,19961.0,852.8,30.0,False,1841.667,9184.667,533.333,St Thomas More's School,595.0,not ranked,Darul Ulum College of Victoria,1798.8,261
ID820929558,10/117 Albert St,SEDDON,355000.0,u,24/09/2016,2,1.0,1.0,0.0,44.0,-37.8066,144.8971,19997.0,295.7,10.8,False,824.667,1890.333,159.333,Footscray City Primary School,278.2,97,Gilmore College For Girls,857.5,387
ID596317590,9 Goodman St,BRUNSWICK,955000.0,h,29/04/2017,2,1.0,0.0,1328.0,139.0,-37.7731,144.9568,19969.0,269.4,15.08,False,941.333,5813.0,575.667,Brunswick South West Primary School,1201.7,316,Brunswick Secondary College,291.3,211
ID837080541,4 Kallara Gr,MARIBYRNONG,930000.0,h,10/09/2016,5,2.0,2.0,330.0,19.0,-37.7859,144.8898,20023.0,1814.1,13.21,False,610.0,1743.667,228.0,Footscray North Primary School,601.7,235,Footscray City College,684.6,166
ID823648948,360 Howe Pde,PORT MELBOURNE,1230000.0,h,19/08/2017,3,1.0,0.0,340.0,7.0,-37.83674,144.9242,22180.0,3178.9,0.0,False,705.333,5479.667,335.0,Port Melbourne Primary School,859.7,325,Albert Park College,2224.8,131
ID254822826,4/1 Princess St,RICHMOND,1100000.0,h,22/08/2016,3,2.0,1.0,126.0,8.0,-37.8208,145.0013,19907.0,726.1,11.67,False,824.667,1890.333,159.333,Trinity Catholic School,822.3000000000001,not ranked,Richmond High School,400.1,not ranked
ID681893403,68 Nyah St,KEILOR EAST,1001000.0,h,17/06/2017,3,1.0,2.0,605.0,41.0,-37.73137,144.86882,20033.0,4874.6,26.76,True,591.667,1189.667,177.333,Penleigh & Essendon Grammar School,159.5,126,Penleigh & Essendon Grammar School,159.5,not ranked
ID756319658,31a Winter St,MALVERN,2300000.0,h,30/07/2016,3,2.0,2.0,313.0,99.0,-37.8603,145.0322,19944.0,710.2,21.21,False,610.0,1743.667,228.0,St Joseph's School,264.5,113,De La Salle College,292.0,115
ID386191623,75 Woods St,NEWPORT,1620000.0,h,14/05/2016,4,3.0,1.0,425.0,4.0,-37.8456,144.8741,19994.0,894.6,16.41,False,71.0,261.0,20.0,Newport Gardens Primary School,465.1,411,Bayside P-12 College,1663.8999999999999,243
ID116568059,1/44 Ascot Vale Rd,FLEMINGTON,390000.0,u,22/04/2017,2,1.0,1.0,472.0,59.0,-37.7851,144.922,20040.0,662.1,11.27,False,2047.667,9171.0,742.333,St Brendan's School,857.0,not ranked,Kensington Community High School,443.6,not ranked
ID484918869,8/201 Abbotsford St,NORTH MELBOURNE,1300000.0,t,18/06/2016,2,2.0,1.0,0.0,89.0,-37.8029,144.9452,22239.0,499.4,7.0,False,71.0,261.0,20.0,North Melbourne Primary School,666.2,182,Simonds Catholic College,757.3,262
ID174316834,1 Crawford Rd,DONCASTER,900000.0,h,28/08/2016,3,3.0,2.0,385.0,49.0,-37.7774,145.1205,20042.0,4656.2,26.6,False,1566.667,8895.333,491.0,St Gregory the Great School,389.0,174,Templestowe College,1121.3999999999999,307
ID608226344,4/85 St David St,THORNBURY,486000.0,u,24/09/2016,2,1.0,1.0,0.0,59.0,-37.761,145.0055,20015.0,819.3,24.22,False,2403.667,5212.333,586.667,Wales Street Primary School,298.8,175,Santa Maria College,1074.8999999999999,137
ID132268947,84 Raleigh St,THORNBURY,760000.0,h,16/04/2016,2,1.0,0.0,0.0,119.0,-37.7595,145.0061,20014.0,827.2,26.12,False,2403.667,5212.333,586.667,Wales Street Primary School,328.5,175,Santa Maria College,1249.7,137
ID932488488,327 Gillies St,THORNBURY,1210000.0,h,12/06/2016,3,2.0,2.0,398.0,44.0,-37.76300000000001,145.0198,19930.0,1818.1,22.93,True,2403.667,5212.333,586.667,Holy Spirit School,398.1,not ranked,Virtual School Victoria,530.2,not ranked
ID443636559,140 Swanston St,TEMPLESTOWE LOWER,1375000.0,h,27/05/2017,4,2.0,1.0,662.0,69.0,-37.75763,145.09974,19936.0,3382.7,33.33,False,2532.333,5455.0,713.0,Templestowe Valley Primary School,911.0,313,Viewbank College,2164.8,96
ID860973767,13 Pearce St,YARRAVILLE,710000.0,h,4/03/2017,2,1.0,0.0,164.0,109.0,-37.8198,144.8839,19996.0,689.1,12.33,False,817.667,1779.667,181.0,Yarraville West Primary School,577.0,105,Gilmore College For Girls,2498.8,387
ID392592059,67 Winfield Rd,BALWYN NORTH,1850000.0,h,22/07/2017,4,4.0,3.0,929.0,59.0,-37.79497,145.10538,19896.0,2722.5,29.1,False,959.0,4476.667,324.0,St Bridget's School,215.2,256,Koonung Secondary College,1339.3999999999999,94
ID240828035,5/11 Albion St,BALACLAVA,497500.0,u,28/08/2016,2,0.0,0.0,0.0,91.0,-37.8739,144.9929,19955.0,303.4,21.33,False,1654.0,9119.667,550.0,St Kilda Primary School,532.8000000000001,169,Yesodei HaTorah College,830.2,38
ID384842515,11 Carrathool St,BULLEEN,1400000.0,h,10/12/2016,3,1.0,3.0,770.0,54.0,-37.7644,145.0886,19935.0,2588.5,30.94,False,958.667,5673.0,628.0,St Clement of Rome School,356.59999999999997,196,Marcellin College,1267.9,169
ID997953177,10 Hansen Rd,BORONIA,950000.0,h,15/07/2017,4,2.0,4.0,2033.0,49.0,-37.86669000000001,145.29959,19869.0,1505.9,49.93,False,59.0,124.0,5.333,Ferntree Gully North Primary School,901.5,not ranked,Boronia K-12 College,1086.7,473
ID808362821,74 Arthur St,BUNDOORA,796000.0,h,24/06/2017,3,2.0,2.0,534.0,69.0,-37.69852,145.04836,20008.0,3238.4,37.83,False,684.0,1695.667,161.0,Norris Bank Primary School,673.4,not ranked,Northside Christian College,679.2,162
ID150655007,23 Maryville St,RIPPONLEA,1925000.0,h,27/11/2016,4,2.0,3.0,485.0,14.0,-37.8754,144.9944,19955.0,92.6,21.33,False,431.333,971.0,220.667,St Kilda Primary School,745.4,169,Beth Rivkah Ladies College,885.3,36
ID902653110,6 Millers Rd,BROOKLYN,1005000.0,h,22/04/2017,2,1.0,2.0,780.0,69.0,-37.8241,144.8419,20022.0,3328.2,15.95,False,444.667,981.333,239.667,Annunciation School,635.4,not ranked,Emmanuel College,838.5,180
ID353732406,18 Achilles St,HEIDELBERG WEST,415000.0,h,28/05/2016,2,1.0,1.0,422.0,59.0,-37.7343,145.04399999999995,19936.0,2170.4,33.33,False,1150.667,7827.0,922.333,East Preston Islamic College,686.1,not ranked,East Preston Islamic College,686.1,491
ID803872412,60 Arden St,NORTH MELBOURNE,1475000.0,h,12/08/2017,4,2.0,1.0,137.0,3.0,-37.80072,144.9496,22239.0,945.2,7.0,False,84.333,293.333,23.0,North Melbourne Primary School,239.3,182,Simonds Catholic College,652.0,262
ID978984774,9 Empress Rd,SURREY HILLS,1864000.0,h,10/09/2016,3,2.0,1.0,405.0,69.0,-37.8203,145.0881,19894.0,447.8,25.79,False,2403.667,5212.333,586.667,Chatham Primary School,426.70000000000005,310,Fintona Girls' School,891.5999999999999,not ranked
ID278718313,7 Dalworth St,ALBION,765000.0,h,4/02/2016,2,1.0,2.0,672.0,61.0,-37.7812,144.8121,20020.0,896.4,19.56,False,268.333,736.0,128.333,St Theresa's School,720.8,393,Marian College,896.9,not ranked
ID375746547,409/10 Hillingdon Pl,PRAHRAN,735000.0,u,17/06/2017,2,1.0,1.0,0.0,4.0,-37.85127,144.99434,19958.0,439.4,15.67,False,705.333,5479.667,335.0,Windsor Primary School,681.4,not ranked,Prahran High School,300.3,not ranked
ID648351609,203b Elizabeth St,COBURG NORTH,570000.0,t,23/04/2016,2,2.0,2.0,186.0,5.0,-37.7263,144.9843,20011.0,1643.2,31.46,False,1071.333,5783.667,419.667,Newlands Primary School,434.90000000000003,not ranked,Mercy College,1796.7,349
ID766711088,227 Murray Rd,PRESTON,850000.0,h,7/05/2016,2,1.0,1.0,356.0,79.0,-37.7384,145.0058,20012.0,465.6,29.03,False,659.0,5219.333,338.333,Sacred Heart School,735.3,66,Preston High School,366.8,not ranked
ID195624473,1/4 Southey Ct,ELWOOD,670000.0,u,3/09/2017,2,1.0,0.0,643.0,69.0,-37.87571,144.98702,19955.0,722.3,21.33,False,1666.0,9333.667,523.0,Yesodei HaTorah College,415.4,277,Yesodei HaTorah College,415.4,38
ID237584711,43 Andrew St,NORTHCOTE,2004000.0,h,24/09/2016,4,2.0,1.0,569.0,109.0,-37.772,145.0039,20016.0,795.1,22.22,False,136.333,302.667,42.0,Westgarth Primary School,518.7,115,Santa Maria College,221.6,137
ID566238489,4/30 Weir St,BALWYN,605000.0,u,4/06/2016,2,1.0,1.0,0.0,18.0,-37.8152,145.0843,19893.0,1068.4,23.79,False,925.667,4701.333,308.667,Balwyn Primary School,292.9,16,Fintona Girls' School,349.5,not ranked
ID468731923,1 Elphin St,NEWPORT,1070000.0,h,29/04/2017,2,1.0,3.0,480.0,129.0,-37.8431,144.8919,19994.0,730.9,16.41,False,84.333,293.333,23.0,Westbourne Grammar School,833.0,58,Bayside P-12 College,1728.2,243
ID362329879,52 Richardson St,THOMASTOWN,508000.0,h,15/07/2017,3,2.0,1.0,189.0,29.0,-37.68159,145.0371,20007.0,2015.4,40.28,False,502.667,1662.667,118.667,St John XXIII Primary School,398.4,not ranked,Lalor Secondary College,1146.3000000000002,378
ID899001957,2 Colin St,SUNSHINE,990000.0,h,8/04/2017,4,1.0,6.0,654.0,69.0,-37.7803,144.8415,22241.0,1189.9,14.52,False,1412.0,6364.0,699.333,Sunshine Harvester Primary School,470.8,not ranked,Braybrook College,577.8,139
ID650053406,96A Through Rd,CAMBERWELL,1861000.0,h,13/05/2017,3,2.0,2.0,324.0,129.0,-37.8418,145.0916,19850.0,1430.9,27.0,False,3767.667,18925.0,2042.333,Wattle Park Primary School,515.7,89,Siena College Ltd,1204.2,not ranked
ID283986457,118 The Avenue,SPOTSWOOD,840000.0,t,17/09/2016,4,3.0,2.0,278.0,4.0,-37.8261,144.8718,19995.0,1341.5,14.77,False,1100.667,3636.333,457.333,Wembley Primary School,609.0,222,Emmanuel College,2658.0,180
ID367941059,4/63 Hampton Rd,ESSENDON WEST,652500.0,t,15/10/2016,4,2.0,1.0,179.0,24.0,-37.7527,144.8824,22253.0,2997.3,18.33,False,1144.333,6845.667,375.667,St John Bosco's School,1163.5,not ranked,St Bernard's College,374.90000000000003,130
ID549101132,101 Middle St,HADFIELD,722000.0,h,13/08/2016,2,3.0,1.0,580.0,69.0,-37.7098,144.9424,19962.0,1685.6,28.27,False,1683.667,8938.667,509.333,St Thomas More's School,357.8,not ranked,Pascoe Vale Girls Secondary College,1056.5,not ranked
ID829587920,75 King St,AIRPORT WEST,910000.0,h,17/09/2016,3,1.0,1.0,775.0,69.0,-37.7231,144.8835,20033.0,3396.4,26.76,False,1202.0,5034.333,333.0,St Christopher's School,356.59999999999997,274,Penleigh & Essendon Grammar School,1535.9,not ranked
ID450443369,2A Mills St,ALBERT PARK,1500000.0,t,29/04/2017,2,1.0,1.0,115.0,129.0,-37.8441,144.9598,19958.0,2710.3,15.67,False,1214.667,5603.667,375.333,Middle Park Primary School,458.7,242,Albert Park College,1096.0,131
ID190071248,203 Munro St,COBURG,1400000.0,h,18/06/2016,4,1.0,1.0,856.0,49.0,-37.7432,144.9481,19965.0,1344.6,22.25,False,1071.333,5783.667,419.667,Coburg West Primary School,441.7,233,Antonine College,522.4,482
ID347555839,2 Clifton Ct,TAYLORS LAKES,780000.0,h,17/06/2017,5,2.0,2.0,663.0,23.0,-37.69496,144.79511000000005,22244.0,1967.2,30.33,False,502.667,1662.667,118.667,Taylors Lakes Primary School,1639.6,not ranked,Catholic Regional College North Keilor,1037.3000000000002,not ranked
ID369518539,13 Baily St,MOUNT WAVERLEY,1387000.0,h,24/06/2017,4,2.0,4.0,691.0,823.0,-37.86827,145.1452,19874.0,973.2,39.11,False,1471.0,7759.667,779.667,Mount Waverley North Primary School,339.3,152,Mount Waverley Secondary College,1136.3000000000002,not ranked
ID498041515,753 Gilbert Rd,RESERVOIR,755000.0,h,9/09/2017,3,1.0,1.0,482.0,54.0,-37.7197,144.99295,20010.0,1275.9,33.61,False,885.0,1901.0,227.667,Reservoir West Primary School,361.8,not ranked,Darul Ulum College of Victoria,2473.3999999999996,261
ID796323006,42 Gisborne St,BULLEEN,1140000.0,h,24/09/2016,4,2.0,3.0,554.0,21.0,-37.7624,145.0961,19935.0,3172.6,30.94,False,958.667,5673.0,628.0,St Clement of Rome School,744.7,196,Marcellin College,1815.3,169
ID888024124,2/31 Leslie Rd,ESSENDON,485000.0,u,17/06/2017,2,1.0,1.0,1856.0,12.0,-37.76,144.91439,22253.0,471.6,18.33,False,330.333,1855.0,82.0,Lowther Hall Anglican Grammar School,52.400000000000006,207,Lowther Hall Anglican Grammar School,52.400000000000006,not ranked
ID938333577,5/228 Reynard St,COBURG,472000.0,h,27/06/2016,2,1.0,1.0,500.0,44.0,-37.747,144.9515,19965.0,1163.6,22.25,False,1071.333,5783.667,419.667,St Fidelis' School,316.2,not ranked,Antonine College,1006.5999999999999,482
ID261166956,18/76 Mathoura Rd,TOORAK,552000.0,u,8/04/2017,1,1.0,1.0,0.0,16.0,-37.8428,145.0081,19947.0,560.4,16.5,False,647.0,2861.333,222.667,Toorak Primary School,299.09999999999997,83,Loreto Mandeville Hall,846.7,15
ID587728535,16/89 Neerim Rd,GLEN HUNTLY,636500.0,t,22/05/2016,2,1.0,1.0,0.0,49.0,-37.8866,145.0396,19942.0,416.7,27.87,False,431.333,971.0,220.667,St Anthony's School,660.0,not ranked,Glen Eira College,172.2,215
ID536768539,4 Peel St,NEWPORT,2415000.0,h,17/09/2016,5,3.0,2.0,803.0,15.0,-37.8463,144.8935,19994.0,957.3,16.41,False,71.0,261.0,20.0,Westbourne Grammar School,451.0,58,Bayside P-12 College,1463.2,243
ID962065002,8 Skye Ct,BAYSWATER NORTH,724000.0,h,23/09/2017,3,2.0,2.0,482.0,29.0,-37.82391,145.30266,19870.0,3626.0,46.75,False,97.667,233.333,26.333,Bayswater North Primary School,824.2,not ranked,Croydon Community School,3522.2000000000003,547
ID417967511,31 Miller Gr,KEW,2310000.0,h,10/12/2016,3,1.0,2.0,782.0,99.0,-37.8107,145.0219,19905.0,1241.6,14.31,False,271.667,771.667,74.0,Xavier College,882.6,284,Xavier College,882.6,53
ID915655835,3 Henderson Rd,TULLAMARINE,821000.0,h,1/07/2017,4,1.0,6.0,763.0,3.0,-37.69048,144.87312,20031.0,3799.4,30.59,False,256.0,511.333,54.667,Gladstone Park Primary School,1242.3,not ranked,Gladstone Park Secondary College,1489.3000000000002,not ranked
ID378734259,126 The Parade,ASCOT VALE,1010000.0,h,19/11/2016,2,1.0,1.0,325.0,49.0,-37.7722,144.9117,20039.0,955.3,13.27,True,2489.667,11817.333,1268.667,St Mary's School,186.0,159,Lowther Hall Anglican Grammar School,1398.3000000000002,not ranked
ID724959759,87 Ballard St,YARRAVILLE,1000000.0,h,1/07/2017,4,2.0,2.0,438.0,29.0,-37.81789000000001,144.86744,19996.0,1991.0,12.33,False,817.667,1779.667,181.0,Wembley Primary School,707.3000000000001,222,Emmanuel College,2681.2,180
ID322031148,8/232 Williamstown Rd,YARRAVILLE,500000.0,u,12/08/2017,2,1.0,1.0,0.0,6.0,-37.81352,144.88311000000004,19996.0,653.8,12.33,False,817.667,1779.667,181.0,Yarraville West Primary School,242.60000000000002,105,Gilmore College For Girls,1910.5,387
ID288225585,2 Honeyeater Cr,TAYLORS LAKES,746000.0,h,23/09/2017,3,2.0,2.0,649.0,5.0,-37.69616,144.78587,22244.0,1168.8,30.33,True,502.667,1662.667,118.667,Emmaus Catholic Primary School,1285.6000000000001,464,Catholic Regional College Institute of Training,1350.0,not ranked
ID232250779,61 Windsor Bvd,DERRIMUT,860000.0,h,15/07/2017,4,2.0,2.0,663.0,24.0,-37.79215,144.76285,19982.0,1804.5,20.59,False,294.667,840.667,110.667,St Lawrence Catholic Primary School,262.1,not ranked,Marian College,3838.9,not ranked
ID183081136,66 Champion St,BRIGHTON,3900000.0,h,22/05/2016,4,2.0,2.0,842.0,29.0,-37.9227,145.0043,19951.0,1096.8,28.67,False,2744.333,10289.667,780.0,St Leonard's College,719.4000000000001,33,St Leonard's College,719.4000000000001,43
ID194966258,83 Fulham Rd,ALPHINGTON,2840000.0,h,12/06/2016,5,4.0,4.0,809.0,109.0,-37.775,145.0268,19931.0,544.4,24.93,False,1202.0,5034.333,333.0,Fairfield Primary School,654.2,193,Alphington Grammar School,1022.5,86
ID906726090,9/17 Howitt St,SOUTH YARRA,570000.0,u,29/07/2017,2,1.0,1.0,0.0,54.0,-37.84679000000001,145.00206,19947.0,244.9,16.5,True,1245.0,3886.0,447.667,Toorak Primary School,715.8,83,Prahran High School,1131.2,not ranked
ID384029860,234 Coppin St,RICHMOND,1102000.0,h,4/02/2016,3,2.0,0.0,194.0,21.0,-37.8265,145.0022,19907.0,451.6,11.67,False,824.667,1890.333,159.333,Richmond Primary School,438.5,260,Richmond High School,1013.5000000000001,not ranked
ID324739338,9 Delaware St,RESERVOIR,900000.0,h,16/09/2017,3,1.0,1.0,694.0,129.0,-37.72089,145.0153,20010.0,856.4,33.61,True,885.0,1901.0,227.667,Reservoir East Primary School,584.5,not ranked,Reservoir High School,1283.4,346
